customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,return_rate_180d,ticket_count_90d,sessions_30d,avg_discount_pct_180d,churn_next_60d
CUST01565,Dormant Customers,4,2,2,8,41,1,659.77,0.0,0,4,0.27,0
CUST01566,Discount-Sensitive,5,2,2,9,5,1,486.05,0.0,0,0,0.35,0
CUST01567,Dormant Customers,1,1,1,3,345,0,0.0,0.0,0,3,0.0,1
CUST01568,Dormant Customers,1,2,3,6,178,1,831.95,0.0,0,2,0.14,1
CUST01569,Dormant Customers,3,2,3,8,81,1,1205.91,0.0,0,20,0.17,0
CUST01570,At-Risk Customers,2,4,2,8,144,2,551.33,0.0,0,2,0.41,1
CUST01571,Dormant Customers,1,1,1,3,253,0,0.0,0.0,0,1,0.0,1
CUST01572,Dormant Customers,1,1,1,3,227,0,0.0,0.0,0,1,0.0,1
CUST01573,Loyal Customers,3,5,5,13,78,3,2463.27,0.0,1,7,0.29,0
CUST01574,At-Risk Customers,1,4,5,10,161,2,2180.97,0.0,0,2,0.345,1
CUST01575,Dormant Customers,1,2,4,7,165,1,1350.03,0.0,0,1,0.14,1
CUST01576,Dormant Customers,3,2,4,9,82,1,1953.76,1.0,1,10,0.1,1
CUST01577,Discount-Sensitive,2,2,1,5,107,1,343.71,1.0,0,3,0.42,1
CUST01578,Dormant Customers,5,2,3,10,10,1,1222.13,0.0,0,4,0.12,0
CUST01579,Champions,4,5,5,14,45,5,4218.4,0.0,0,9,0.27,1
CUST01580,Loyal Customers,5,4,3,12,18,2,912.24,0.0,0,14,0.315,0
CUST01581,Champions,4,5,5,14,22,3,2148.76,0.333,1,6,0.26,0
CUST01582,Loyal Customers,3,4,3,10,58,2,1139.38,0.5,1,5,0.235,0
CUST01583,Dormant Customers,1,1,1,3,261,0,0.0,0.0,0,2,0.0,1
CUST01584,Loyal Customers,5,4,3,12,0,2,1098.94,0.0,0,6,0.28,0
CUST01585,Discount-Sensitive,4,2,1,7,23,1,327.29,0.0,0,4,0.32,1
CUST01586,Dormant Customers,4,2,3,9,25,1,788.8,0.0,1,7,0.25,0
CUST01587,At-Risk Customers,2,4,4,10,129,2,1403.63,0.0,0,10,0.39,1
CUST01588,At-Risk Customers,2,5,4,11,145,3,1959.15,0.0,0,2,0.19,1
CUST01589,Dormant Customers,2,2,2,6,147,1,460.78,0.0,0,1,0.23,1
CUST01590,At-Risk Customers,2,4,3,9,129,2,1250.94,0.0,0,8,0.19,1
CUST01591,At-Risk Customers,2,4,5,11,136,2,2478.69,0.0,0,4,0.3,1
CUST01592,Dormant Customers,2,2,2,6,117,1,500.86,0.0,0,8,0.21,0
CUST01593,Dormant Customers,4,2,2,8,30,1,675.24,0.0,0,18,0.24,1
CUST01594,Champions,4,4,4,12,43,2,1570.28,0.0,0,2,0.28,0
CUST01595,Dormant Customers,3,2,2,7,59,1,531.64,0.0,0,8,0.27,0
CUST01596,Loyal Customers,3,5,4,12,60,3,1798.04,0.333,0,7,0.313,0
CUST01597,Discount-Sensitive,4,2,2,8,40,1,509.02,0.0,1,4,0.42,0
CUST01598,Discount-Sensitive,3,2,1,6,68,1,292.55,0.0,0,4,0.31,0
CUST01599,Dormant Customers,3,2,1,6,82,1,307.89,0.0,0,3,0.24,1
CUST01600,Discount-Sensitive,5,2,2,9,0,1,657.78,0.0,0,2,0.43,1
CUST01601,Loyal Customers,3,4,3,10,49,2,1021.85,0.0,1,6,0.21,0
CUST01602,Champions,4,5,4,13,22,3,1334.57,0.0,0,8,0.407,0
CUST01603,Dormant Customers,1,2,2,5,166,1,455.96,1.0,0,0,0.24,1
CUST01604,Loyal Customers,3,5,4,12,49,3,1407.27,0.0,0,17,0.33,0
CUST01605,Dormant Customers,5,2,3,10,20,1,1057.43,0.0,0,3,0.18,0
CUST01606,Discount-Sensitive,1,2,1,4,180,1,282.09,0.0,0,1,0.45,1
CUST01607,Dormant Customers,1,2,4,7,155,1,1515.3,0.0,0,7,0.23,1
CUST01608,Dormant Customers,4,2,2,8,26,1,501.47,0.0,0,1,0.27,0
CUST01609,Discount-Sensitive,3,2,2,7,69,1,689.75,0.0,1,4,0.35,1
CUST01610,Loyal Customers,3,5,5,13,69,4,2593.45,0.25,0,4,0.348,0
CUST01611,Champions,4,5,5,14,28,4,2180.72,0.0,0,1,0.29,0
CUST01612,Dormant Customers,1,1,1,3,283,0,0.0,0.0,0,1,0.0,1
CUST01613,Dormant Customers,1,1,1,3,255,0,0.0,0.0,0,0,0.0,1
CUST01614,At-Risk Customers,2,4,4,10,103,2,1352.11,0.5,0,4,0.3,0
CUST01615,Champions,5,5,4,14,1,3,1862.39,0.0,1,3,0.263,0
CUST01616,Dormant Customers,1,2,3,6,160,1,1177.41,0.0,0,4,0.19,1
CUST01617,Loyal Customers,3,4,4,11,71,2,1632.85,0.0,1,9,0.23,1
CUST01618,Discount-Sensitive,3,2,1,6,84,1,426.08,0.0,0,2,0.43,1
CUST01619,Loyal Customers,5,5,3,13,2,3,1148.84,0.0,0,8,0.36,0
CUST01620,Champions,5,5,5,15,4,4,2409.04,0.0,0,7,0.302,0
CUST01621,Champions,4,5,5,14,26,3,2561.91,0.0,1,10,0.147,0
CUST01622,Loyal Customers,5,4,3,12,15,2,888.17,0.0,0,6,0.44,0
CUST01623,Dormant Customers,1,1,1,3,359,0,0.0,0.0,0,0,0.0,1
CUST01624,Loyal Customers,3,5,5,13,75,4,2439.45,0.25,0,11,0.27,0
CUST01625,Loyal Customers,5,4,2,11,10,2,679.18,0.0,1,7,0.27,0
CUST01626,Champions,4,5,5,14,28,3,2085.26,0.0,0,6,0.313,1
CUST01627,Dormant Customers,1,1,1,3,295,0,0.0,0.0,0,1,0.0,1
CUST01628,Discount-Sensitive,1,2,1,4,180,1,399.53,1.0,0,4,0.31,1
CUST01629,Loyal Customers,3,4,3,10,81,2,1120.0,0.0,0,1,0.295,1
CUST01630,Champions,5,5,5,15,19,3,3394.53,0.333,1,6,0.23,0
CUST01631,Champions,5,5,5,15,2,3,2040.85,0.0,1,14,0.323,0
CUST01632,Discount-Sensitive,5,2,4,11,6,1,1472.62,0.0,0,4,0.33,1
CUST01633,Loyal Customers,3,4,3,10,55,2,859.67,0.0,1,3,0.39,0
CUST01634,Discount-Sensitive,4,2,2,8,40,1,668.05,0.0,0,6,0.4,1
CUST01635,Champions,4,4,4,12,42,2,1322.05,0.5,1,10,0.225,0
CUST01636,Discount-Sensitive,5,2,1,8,16,1,310.14,0.0,0,10,0.44,0
CUST01637,Champions,4,5,5,14,29,5,4002.06,0.0,1,8,0.368,0
CUST01638,Champions,4,4,4,12,31,2,1665.11,0.0,0,9,0.26,0
CUST01639,Dormant Customers,1,2,4,7,166,1,1450.38,0.0,0,3,0.0,1
CUST01640,Discount-Sensitive,2,2,2,6,105,1,464.57,0.0,0,6,0.35,1
CUST01641,Dormant Customers,2,2,2,6,101,1,608.86,0.0,0,13,0.0,0
CUST01642,Champions,5,5,5,15,4,3,3151.98,0.0,0,5,0.33,0
CUST01643,Dormant Customers,1,1,1,3,182,0,0.0,0.0,0,5,0.0,1
CUST01644,At-Risk Customers,2,4,3,9,118,2,818.79,0.5,0,5,0.195,1
CUST01645,Loyal Customers,3,5,5,13,74,3,2748.62,0.0,0,9,0.26,0
CUST01646,Loyal Customers,3,5,5,13,66,4,2483.29,0.0,0,10,0.213,0
CUST01647,Champions,5,5,5,15,10,4,3321.39,0.0,0,8,0.182,0
CUST01648,Dormant Customers,1,2,2,5,150,1,540.77,0.0,0,2,0.19,0
CUST01649,Dormant Customers,1,1,1,3,243,0,0.0,0.0,0,1,0.0,1
CUST01650,Discount-Sensitive,2,2,4,8,102,1,1797.67,0.0,0,9,0.41,0
CUST01651,Dormant Customers,2,2,2,6,87,1,508.39,0.0,1,0,0.14,1
CUST01652,Champions,4,5,5,14,40,3,2663.46,0.667,1,2,0.217,0
CUST01653,At-Risk Customers,2,4,4,10,87,2,1706.87,0.0,1,0,0.21,1
CUST01654,Dormant Customers,2,2,3,7,99,1,1073.19,0.0,0,2,0.24,0
CUST01655,Champions,5,4,4,13,13,2,1358.99,0.0,0,2,0.15,1
CUST01656,Champions,5,5,5,15,9,6,3506.88,0.167,0,16,0.227,0
CUST01657,Dormant Customers,1,1,1,3,328,0,0.0,0.0,0,2,0.0,1
CUST01658,Loyal Customers,3,5,5,13,56,4,3534.31,0.0,2,3,0.273,0
CUST01659,At-Risk Customers,2,4,4,10,98,2,1400.57,0.0,0,8,0.26,0
CUST01660,Champions,5,4,5,14,6,2,2406.57,0.0,0,10,0.23,0
CUST01661,Discount-Sensitive,1,2,1,4,154,1,326.3,1.0,0,0,0.39,1
CUST01662,Loyal Customers,4,4,3,11,33,2,1004.65,0.0,0,3,0.215,1
CUST01663,Champions,4,5,5,14,22,3,2366.8,0.333,2,4,0.217,0
CUST01664,Discount-Sensitive,3,2,3,8,75,1,888.92,0.0,0,20,0.46,1
CUST01665,Dormant Customers,3,2,1,6,75,1,335.28,0.0,0,6,0.18,1
CUST01666,Dormant Customers,1,1,1,3,318,0,0.0,0.0,0,5,0.0,1
CUST01667,At-Risk Customers,2,4,4,10,136,2,1307.77,0.0,0,12,0.36,1
CUST01668,At-Risk Customers,2,5,5,12,106,3,2195.57,0.0,0,7,0.37,1
CUST01669,Dormant Customers,2,2,1,5,143,1,406.94,0.0,0,0,0.27,1
CUST01670,Champions,5,4,5,14,19,2,2472.29,0.0,1,15,0.26,0
CUST01671,Loyal Customers,3,5,5,13,79,3,3295.24,0.333,1,1,0.407,0
CUST01672,Champions,4,4,4,12,29,2,1440.35,0.0,0,7,0.215,1
CUST01673,Dormant Customers,4,2,2,8,24,1,489.02,0.0,0,3,0.19,0
CUST01674,At-Risk Customers,2,4,3,9,116,2,936.21,0.0,0,5,0.26,0
CUST01675,At-Risk Customers,2,4,4,10,132,2,1309.95,0.0,0,3,0.29,1
CUST01676,Dormant Customers,2,2,2,6,133,1,578.91,0.0,0,5,0.08,1
CUST01677,Champions,5,5,4,14,17,3,1571.06,0.0,0,3,0.25,0
CUST01678,Dormant Customers,3,2,3,8,50,1,854.48,0.0,0,1,0.05,0
CUST01679,Dormant Customers,4,2,3,9,29,1,798.11,0.0,0,7,0.19,1
CUST01680,Dormant Customers,4,2,5,11,36,1,2660.5,0.0,0,12,0.09,0
CUST01681,Dormant Customers,3,2,3,8,53,1,804.75,0.0,0,6,0.29,0
CUST01682,Dormant Customers,1,1,1,3,227,0,0.0,0.0,0,0,0.0,1
CUST01683,Champions,4,5,5,14,26,4,4532.08,0.0,0,7,0.29,0
CUST01684,Loyal Customers,3,5,5,13,63,3,3554.18,0.0,0,4,0.177,0
CUST01685,Dormant Customers,1,1,1,3,278,0,0.0,0.0,0,2,0.0,1
CUST01686,Dormant Customers,2,2,2,6,138,1,699.98,0.0,0,0,0.0,1
CUST01687,Dormant Customers,3,2,1,6,81,1,392.39,0.0,0,3,0.08,1
CUST01688,Discount-Sensitive,2,2,2,6,130,1,602.81,0.0,0,9,0.42,1
CUST01689,Discount-Sensitive,3,2,3,8,62,1,1029.49,0.0,0,6,0.39,1
CUST01690,Discount-Sensitive,3,2,1,6,70,1,301.13,1.0,1,2,0.65,1
CUST01691,Discount-Sensitive,2,2,2,6,89,1,591.46,1.0,1,8,0.31,1
CUST01692,Discount-Sensitive,1,2,2,5,176,1,456.23,1.0,0,6,0.36,1
CUST01693,Dormant Customers,4,2,2,8,33,1,483.01,0.0,0,11,0.26,0
CUST01694,Discount-Sensitive,4,2,2,8,38,1,759.46,0.0,0,10,0.43,1
CUST01695,Loyal Customers,3,5,3,11,72,3,1167.59,0.0,0,22,0.297,0
CUST01696,Dormant Customers,2,2,2,6,127,1,652.34,0.0,0,1,0.21,1
CUST01697,Loyal Customers,3,4,4,11,62,2,1630.57,0.0,0,5,0.195,0
CUST01698,Loyal Customers,3,5,5,13,68,4,4139.24,0.25,1,5,0.345,0
CUST01699,Dormant Customers,1,1,1,3,242,0,0.0,0.0,0,2,0.0,1
CUST01700,Champions,5,4,5,14,6,2,2044.9,0.0,0,14,0.365,1
CUST01701,Discount-Sensitive,5,2,1,8,14,1,388.29,0.0,0,3,0.34,1
CUST01702,Dormant Customers,1,1,1,3,209,0,0.0,0.0,0,3,0.0,1
CUST01703,Champions,5,4,5,14,7,2,2037.61,0.0,0,6,0.115,0
CUST01704,Dormant Customers,4,2,3,9,47,1,926.37,0.0,0,13,0.06,0
CUST01705,Champions,4,5,4,13,29,3,1829.77,0.0,1,21,0.277,0
CUST01706,Champions,5,5,4,14,6,3,1683.91,0.0,1,6,0.293,0
CUST01707,Champions,5,4,4,13,2,2,1446.76,0.0,0,5,0.355,0
CUST01708,Champions,5,5,4,14,5,3,1319.75,0.0,0,7,0.373,0
CUST01709,Discount-Sensitive,1,2,2,5,157,1,484.31,0.0,0,1,0.31,1
CUST01710,Loyal Customers,3,5,3,11,58,3,1236.27,0.0,1,10,0.41,0
CUST01711,At-Risk Customers,2,4,4,10,110,2,1341.5,0.0,0,2,0.155,0
CUST01712,Discount-Sensitive,4,2,3,9,25,1,828.82,0.0,1,9,0.32,0
CUST01713,Champions,4,5,5,14,41,5,3851.72,0.4,1,1,0.202,1
CUST01714,Dormant Customers,2,2,3,7,132,1,894.52,0.0,0,0,0.2,1
CUST01715,Discount-Sensitive,2,2,2,6,121,1,703.76,0.0,0,4,0.7,1
CUST01716,Champions,4,4,4,12,31,2,1884.28,0.5,1,1,0.3,0
CUST01717,At-Risk Customers,2,4,5,11,125,2,2810.44,0.0,0,6,0.34,0
CUST01718,At-Risk Customers,2,5,4,11,133,3,1495.2,0.0,0,4,0.3,0
CUST01719,Dormant Customers,1,2,2,5,148,1,472.14,0.0,0,4,0.21,1
CUST01720,Loyal Customers,5,5,3,13,13,3,1236.77,0.0,1,9,0.463,0
CUST01721,Dormant Customers,4,2,2,8,38,1,617.29,0.0,0,5,0.26,1
CUST01722,Dormant Customers,3,2,1,6,59,1,359.06,0.0,0,1,0.14,1
CUST01723,Champions,5,5,5,15,16,3,2534.09,0.0,1,4,0.273,0
CUST01724,Champions,4,4,4,12,39,2,1680.71,0.0,0,12,0.31,1
CUST01725,Dormant Customers,4,2,2,8,44,1,632.03,0.0,1,8,0.24,1
CUST01726,Dormant Customers,4,2,4,10,23,1,1507.03,0.0,0,17,0.1,0
CUST01727,Loyal Customers,5,4,3,12,1,2,845.58,0.0,0,13,0.32,0
CUST01728,Loyal Customers,5,4,3,12,10,2,1236.25,0.0,0,5,0.155,0
CUST01729,High-Value but Unhappy,5,4,5,14,8,2,2079.31,0.5,2,11,0.34,0
CUST01730,At-Risk Customers,2,4,3,9,120,2,788.7,0.0,0,7,0.54,1
CUST01731,Discount-Sensitive,2,2,2,6,102,1,531.75,0.0,0,1,0.36,1
CUST01732,Champions,5,5,5,15,9,4,4533.96,0.0,1,4,0.28,0
CUST01733,At-Risk Customers,2,5,5,12,92,3,2167.49,0.667,0,2,0.15,1
CUST01734,Dormant Customers,1,2,4,7,160,1,1515.59,0.0,0,2,0.22,1
CUST01735,Loyal Customers,3,4,4,11,61,2,1287.08,0.5,0,6,0.215,1
CUST01736,High-Value but Unhappy,5,5,5,15,13,4,2197.62,0.25,2,8,0.325,0
CUST01737,Discount-Sensitive,4,2,2,8,26,1,512.92,0.0,0,9,0.31,0
CUST01738,Champions,4,5,5,14,39,4,2851.85,0.0,0,7,0.323,0
CUST01739,Discount-Sensitive,3,2,1,6,75,1,349.72,0.0,0,5,0.45,0
CUST01740,Discount-Sensitive,4,2,2,8,22,1,717.61,0.0,0,1,0.32,0
CUST01741,Champions,4,5,4,13,29,3,1450.22,0.0,0,2,0.393,0
CUST01742,At-Risk Customers,2,4,3,9,130,2,890.8,0.0,0,13,0.27,1
CUST01743,At-Risk Customers,2,4,3,9,90,2,1117.05,0.0,1,6,0.245,0
CUST01744,Discount-Sensitive,2,2,3,7,111,1,1021.08,0.0,0,3,0.37,0
CUST01745,Dormant Customers,1,1,1,3,204,0,0.0,0.0,0,6,0.0,1
CUST01746,Dormant Customers,1,1,1,3,239,0,0.0,0.0,0,1,0.0,1
CUST01747,Discount-Sensitive,4,2,4,10,24,1,1498.03,0.0,0,7,0.3,0
CUST01748,Discount-Sensitive,4,2,1,7,36,1,150.03,0.0,0,4,0.58,1
CUST01749,Dormant Customers,1,1,1,3,190,0,0.0,0.0,0,0,0.0,1
CUST01750,Discount-Sensitive,2,2,2,6,137,1,556.93,0.0,0,4,0.42,1
CUST01751,Discount-Sensitive,3,2,1,6,61,1,332.52,0.0,0,3,0.37,0
CUST01752,Discount-Sensitive,1,2,2,5,171,1,516.34,0.0,0,2,0.3,1
CUST01753,Loyal Customers,4,4,3,11,43,2,912.81,0.0,0,4,0.21,0
CUST01754,Loyal Customers,5,4,3,12,13,2,806.9,0.0,0,4,0.25,0
CUST01755,Dormant Customers,1,2,2,5,152,1,738.44,0.0,0,3,0.09,1
CUST01756,At-Risk Customers,2,4,4,10,90,2,1557.58,0.0,0,12,0.215,0
CUST01757,At-Risk Customers,1,4,4,9,167,2,1856.03,0.0,0,1,0.115,1
CUST01758,Discount-Sensitive,3,2,1,6,78,1,411.88,0.0,0,2,0.33,1
CUST01759,At-Risk Customers,2,4,5,11,89,2,1973.57,0.0,0,3,0.38,1
CUST01760,Loyal Customers,3,5,5,13,69,3,2991.54,0.0,0,2,0.117,0
CUST01761,At-Risk Customers,2,5,5,12,89,4,3303.61,0.0,0,2,0.297,0
CUST01762,Dormant Customers,3,2,5,10,66,1,2131.17,0.0,0,1,0.25,0
CUST01763,Dormant Customers,5,2,2,9,8,1,705.53,1.0,1,3,0.0,1
CUST01764,Champions,4,5,4,13,45,3,1471.84,0.0,1,5,0.337,1
CUST01765,Dormant Customers,1,1,1,3,265,0,0.0,0.0,0,0,0.0,1
CUST01766,Dormant Customers,1,2,2,5,163,1,561.64,0.0,0,4,0.22,1
CUST01767,Discount-Sensitive,2,2,2,6,145,1,488.2,0.0,0,5,0.32,1
CUST01768,At-Risk Customers,2,4,4,10,101,2,1316.76,0.0,0,10,0.145,0
CUST01769,Loyal Customers,3,4,5,12,55,2,3149.49,0.0,0,10,0.13,0
CUST01770,High-Value but Unhappy,3,5,4,12,58,3,1327.79,0.333,2,2,0.24,1
CUST01771,Loyal Customers,3,4,4,11,58,2,1481.07,0.0,0,14,0.165,0
CUST01772,Dormant Customers,1,1,1,3,254,0,0.0,0.0,0,0,0.0,1
CUST01773,Dormant Customers,1,1,1,3,196,0,0.0,0.0,0,5,0.0,1
CUST01774,At-Risk Customers,1,5,5,11,152,3,2110.43,0.333,0,0,0.297,1
CUST01775,Loyal Customers,3,4,3,10,49,2,1120.32,0.0,1,6,0.045,0
CUST01776,Discount-Sensitive,3,2,3,8,79,1,962.07,0.0,0,4,0.4,1
CUST01777,At-Risk Customers,1,4,4,9,167,2,1872.12,0.0,0,6,0.19,1
CUST01778,Dormant Customers,2,2,2,6,87,1,512.32,0.0,0,6,0.24,1
CUST01779,Dormant Customers,1,2,4,7,167,1,1574.84,0.0,0,3,0.21,1
CUST01780,Dormant Customers,5,2,5,12,5,1,2015.96,0.0,1,8,0.29,0
CUST01781,Dormant Customers,1,1,1,3,241,0,0.0,0.0,0,3,0.0,1
CUST01782,Discount-Sensitive,2,2,1,5,137,1,402.31,0.0,0,1,0.45,1
CUST01783,Loyal Customers,4,4,3,11,21,2,1070.9,0.0,0,1,0.18,0
CUST01784,Loyal Customers,3,4,4,11,67,2,1646.49,0.0,0,12,0.095,0
CUST01785,Discount-Sensitive,5,2,3,10,14,1,982.58,0.0,0,1,0.46,0
CUST01786,Champions,4,5,5,14,23,5,2801.17,0.2,0,2,0.172,0
CUST01787,Dormant Customers,3,2,4,9,75,1,1770.53,0.0,0,6,0.19,0
CUST01788,Loyal Customers,3,5,5,13,54,3,2627.07,0.333,1,4,0.35,0
CUST01789,Discount-Sensitive,3,2,1,6,52,1,341.52,0.0,0,6,0.36,1
CUST01790,Champions,4,5,4,13,40,3,1750.7,0.0,0,1,0.357,1
CUST01791,Discount-Sensitive,3,2,1,6,82,1,287.89,0.0,0,5,0.4,1
CUST01792,Dormant Customers,4,2,3,9,36,1,821.29,0.0,0,12,0.18,0
CUST01793,Discount-Sensitive,3,2,4,9,48,1,1476.12,0.0,1,3,0.41,1
CUST01794,Champions,4,4,4,12,26,2,1843.9,0.0,0,8,0.44,0
CUST01795,Dormant Customers,2,2,4,8,89,1,1266.99,0.0,1,7,0.17,1
CUST01796,Dormant Customers,4,2,2,8,33,1,500.81,0.0,0,4,0.26,1
CUST01797,Dormant Customers,2,2,4,8,117,1,1593.85,1.0,0,6,0.0,1
CUST01798,Dormant Customers,2,2,3,7,103,1,1100.62,0.0,0,5,0.15,1
CUST01799,Dormant Customers,3,2,2,7,74,1,659.32,0.0,1,0,0.15,1
CUST01800,Dormant Customers,2,2,2,6,122,1,507.22,0.0,0,5,0.14,1
CUST01801,Discount-Sensitive,4,2,1,7,24,1,371.61,0.0,1,10,0.45,1
CUST01802,At-Risk Customers,2,4,3,9,139,2,1118.66,0.0,0,3,0.235,1
CUST01803,At-Risk Customers,2,4,3,9,104,2,1100.86,0.0,0,1,0.38,0
CUST01804,Discount-Sensitive,1,2,2,5,177,1,578.62,0.0,0,4,0.39,1
CUST01805,Discount-Sensitive,4,2,1,7,37,1,433.16,0.0,0,0,0.3,1
CUST01806,Discount-Sensitive,3,2,1,6,50,1,411.72,0.0,0,8,0.43,0
CUST01807,Loyal Customers,3,4,4,11,74,2,1672.74,0.5,0,3,0.28,0
CUST01808,Discount-Sensitive,5,2,1,8,17,1,234.39,0.0,0,5,0.44,0
CUST01809,Champions,4,4,5,13,45,2,2554.61,0.5,0,2,0.175,0
CUST01810,Dormant Customers,4,2,1,7,28,1,381.71,0.0,0,8,0.24,0
CUST01811,Loyal Customers,3,5,5,13,69,4,3016.58,0.0,1,7,0.31,0
CUST01812,Champions,4,5,5,14,25,3,2134.42,0.0,0,16,0.21,0
CUST01813,Champions,4,5,5,14,22,3,2171.56,0.333,1,5,0.427,0
CUST01814,Dormant Customers,4,2,2,8,43,1,579.84,0.0,1,6,0.24,0
CUST01815,Dormant Customers,5,2,2,9,4,1,762.94,0.0,0,4,0.27,0
CUST01816,Dormant Customers,1,1,1,3,189,0,0.0,0.0,0,2,0.0,1
CUST01817,Dormant Customers,2,2,1,5,147,1,429.19,0.0,0,6,0.29,1
CUST01818,Dormant Customers,1,2,1,4,168,1,403.61,0.0,0,1,0.26,1
CUST01819,Loyal Customers,3,4,4,11,82,2,1750.57,0.5,1,2,0.145,1
CUST01820,Champions,5,5,5,15,6,3,2242.0,0.0,0,7,0.367,0
CUST01821,Champions,4,5,5,14,41,3,2654.29,0.0,0,2,0.19,1
CUST01822,Loyal Customers,3,4,5,12,50,2,2116.75,0.0,1,1,0.255,0
CUST01823,Dormant Customers,4,2,3,9,32,1,1142.69,0.0,0,6,0.27,0
CUST01824,Dormant Customers,1,1,1,3,201,0,0.0,0.0,0,4,0.0,1
CUST01825,Discount-Sensitive,5,2,2,9,16,1,561.93,0.0,1,14,0.35,0
CUST01826,Loyal Customers,3,5,4,12,57,3,1929.3,0.0,0,0,0.29,1
CUST01827,Loyal Customers,5,4,3,12,5,2,1217.56,0.0,0,8,0.215,0
CUST01828,At-Risk Customers,2,5,4,11,122,3,1876.83,0.0,0,5,0.287,1
CUST01829,At-Risk Customers,2,5,5,12,101,3,2668.19,0.0,0,4,0.22,1
CUST01830,Discount-Sensitive,4,2,1,7,27,1,258.18,0.0,1,2,0.43,1
CUST01831,Dormant Customers,5,2,1,8,11,1,448.22,0.0,1,13,0.21,0
CUST01832,At-Risk Customers,2,5,5,12,95,3,2313.58,0.0,0,3,0.28,1
CUST01833,Champions,4,5,5,14,27,4,2563.66,0.0,0,1,0.242,0
CUST01834,Discount-Sensitive,5,2,2,9,2,1,715.74,0.0,0,5,0.39,0
CUST01835,Dormant Customers,2,2,2,6,132,1,710.25,0.0,0,15,0.28,1
CUST01836,At-Risk Customers,2,4,4,10,125,2,1392.01,0.0,0,12,0.34,1
CUST01837,Discount-Sensitive,3,2,1,6,76,1,441.28,0.0,0,5,0.47,1
CUST01838,Loyal Customers,3,4,3,10,64,2,775.96,0.0,0,7,0.285,1
CUST01839,Champions,5,5,4,14,0,3,1378.5,0.0,0,15,0.377,0
CUST01840,Discount-Sensitive,2,2,1,5,101,1,333.12,0.0,0,5,0.45,0
CUST01841,Champions,5,5,5,15,14,4,2919.05,0.0,0,17,0.258,0
CUST01842,Discount-Sensitive,1,2,4,7,161,1,1332.91,0.0,0,0,0.32,1
CUST01843,Dormant Customers,4,2,5,11,25,1,2211.51,0.0,0,8,0.0,0
CUST01844,At-Risk Customers,2,4,4,10,125,2,1933.86,0.0,0,8,0.205,0
CUST01845,Discount-Sensitive,1,2,2,5,164,1,545.67,0.0,0,3,0.33,1
CUST01846,Dormant Customers,3,2,2,7,76,1,537.7,0.0,0,5,0.29,1
CUST01847,Dormant Customers,5,2,4,11,16,1,1293.93,0.0,0,2,0.15,0
CUST01848,Champions,5,4,5,14,1,2,2164.85,0.0,0,10,0.285,0
CUST01849,Discount-Sensitive,4,2,1,7,34,1,385.85,0.0,0,3,0.36,0
CUST01850,Dormant Customers,4,2,2,8,28,1,510.71,0.0,0,5,0.21,0
CUST01851,Dormant Customers,1,1,1,3,355,0,0.0,0.0,0,2,0.0,1
CUST01852,Dormant Customers,3,2,2,7,48,1,572.93,0.0,1,2,0.18,1
CUST01853,Discount-Sensitive,1,2,1,4,153,1,430.99,0.0,0,0,0.63,1
CUST01854,At-Risk Customers,1,4,4,9,150,2,1301.87,0.0,0,5,0.42,1
CUST01855,Loyal Customers,3,4,5,12,72,2,2034.53,0.0,1,11,0.295,0
CUST01856,Dormant Customers,1,1,1,3,211,0,0.0,0.0,0,0,0.0,1
CUST01857,Discount-Sensitive,3,2,1,6,74,1,257.75,0.0,0,1,0.57,1
CUST01858,Dormant Customers,5,2,2,9,20,1,522.62,0.0,1,9,0.2,0
CUST01859,Champions,5,4,4,13,15,2,1262.4,0.0,0,12,0.225,0
CUST01860,High-Value but Unhappy,5,4,3,12,1,2,914.93,0.5,2,9,0.135,0
CUST01861,Champions,5,4,5,14,1,2,2185.49,0.0,0,4,0.33,0
CUST01862,Champions,5,5,5,15,9,3,3486.8,0.0,0,4,0.06,0
CUST01863,Dormant Customers,1,1,1,3,188,0,0.0,0.0,0,4,0.0,1
CUST01864,Dormant Customers,1,1,1,3,221,0,0.0,0.0,0,3,0.0,0
CUST01865,Loyal Customers,3,4,4,11,60,2,1418.31,0.0,1,4,0.175,1
CUST01866,Dormant Customers,3,2,2,7,70,1,510.52,0.0,1,16,0.27,1
CUST01867,Dormant Customers,5,2,2,9,11,1,663.94,0.0,0,2,0.19,0
CUST01868,Loyal Customers,3,4,4,11,80,2,1267.91,0.0,0,4,0.26,1
CUST01869,Loyal Customers,3,5,4,12,52,3,1551.23,0.0,0,13,0.5,0
CUST01870,At-Risk Customers,2,4,4,10,91,2,1401.02,0.0,0,9,0.3,0
CUST01871,Dormant Customers,2,2,4,8,100,1,1448.69,0.0,0,1,0.06,1
CUST01872,Dormant Customers,4,2,3,9,41,1,817.34,0.0,1,4,0.05,0
CUST01873,Champions,5,4,4,13,9,2,1277.58,0.0,0,5,0.255,0
CUST01874,Dormant Customers,4,2,2,8,31,1,663.19,0.0,0,1,0.11,0
CUST01875,Discount-Sensitive,3,2,1,6,74,1,296.55,0.0,0,0,0.36,1
CUST01876,Dormant Customers,2,2,3,7,143,1,1038.71,0.0,0,1,0.2,1
CUST01877,Champions,4,4,5,13,45,2,2170.97,0.5,1,1,0.385,0
